start_date,trial,species,ph,replicate,day,comment,x,y
2019-09-19,4,pythium_catenulatum,control,4,3,NA,5.2,5.1
2019-09-19,4,pythium_catenulatum,4,4,3,NA,1,1
2019-09-19,4,pythium_catenulatum,5,4,3,NA,4.2,4.3
2019-09-19,4,pythium_catenulatum,6,4,3,NA,5.7,5.7
2019-09-19,4,pythium_catenulatum,7,4,3,NA,5.7,5.8
2019-09-19,4,pythium_catenulatum,8,4,3,NA,5.7,5.6
2019-09-19,4,pythium_recalcitrans,control,4,3,NA,6.1,6.1
2019-09-19,4,pythium_recalcitrans,4,4,3,NA,2,2
2019-09-19,4,pythium_recalcitrans,5,4,3,contaminated,5.2,5.1
2019-09-19,4,pythium_recalcitrans,6,4,3,NA,5.2,5
2019-09-19,4,pythium_recalcitrans,7,4,3,contaminated,4,4
2019-09-19,4,pythium_recalcitrans,8,4,3,NA,3.7,3.7
2019-09-19,4,pythium_irregulare,4,4,4,NA,7.8,8
2019-09-19,4,pythium_catenulatum,control,4,4,NA,6.8,7
2019-09-19,4,pythium_catenulatum,4,4,4,NA,1.5,1.5
2019-09-19,4,pythium_catenulatum,5,4,4,NA,6,5.9
2019-09-19,4,pythium_catenulatum,6,4,4,NA,7.5,7.6
2019-09-19,4,pythium_catenulatum,7,4,4,NA,7.8,7.7
2019-09-19,4,pythium_catenulatum,8,4,4,NA,7.8,7.7
2019-09-19,4,pythium_recalcitrans,control,4,4,NA,8,7.9
2019-09-19,4,pythium_recalcitrans,4,4,4,NA,3.1,3
2019-09-19,4,pythium_recalcitrans,5,4,4,contaminated,7,7.1
2019-09-19,4,pythium_recalcitrans,6,4,4,NA,6.5,7
2019-09-19,4,pythium_recalcitrans,7,4,4,contaminated,5.1,5.1
2019-09-19,4,pythium_recalcitrans,8,4,4,NA,5,5
2019-09-19,4,pythium_catenulatum,4,4,5,NA,2.1,2
2019-09-19,4,pythium_catenulatum,5,4,5,NA,7.9,8
2019-09-19,4,pythium_recalcitrans,4,4,5,NA,4.3,4.3
2019-09-19,4,pythium_recalcitrans,7,4,5,contaminated,4,4.1
2019-09-19,4,pythium_recalcitrans,8,4,5,NA,6.2,6.1
2019-09-19,4,pythium_catenulatum,4,4,6,NA,2.9,3
2019-09-19,4,pythium_recalcitrans,4,4,6,NA,5.3,5.3
2019-09-19,4,pythium_recalcitrans,7,4,6,contaminated,7.7,7.9
2019-09-19,4,pythium_recalcitrans,8,4,6,NA,7.4,7.5
2019-09-19,4,pythium_catenulatum,4,4,7,NA,3.9,4
2019-09-19,4,pythium_recalcitrans,4,4,7,NA,6.6,6.8
2019-09-19,4,pythium_irregulare,control,5,1,NA,2.5,2.5
2019-09-19,4,pythium_irregulare,4,5,1,NA,1.4,1.1
2019-09-19,4,pythium_irregulare,5,5,1,NA,2.2,2.2
2019-09-19,4,pythium_irregulare,6,5,1,NA,2.6,2.5
2019-09-19,4,pythium_irregulare,7,5,1,NA,2.5,2.6
2019-09-19,4,pythium_irregulare,8,5,1,NA,2.3,2.3
2019-09-19,4,pythium_catenulatum,control,5,1,NA,1.3,1.3
2019-09-19,4,pythium_catenulatum,4,5,1,NA,0.4,0.4
2019-09-19,4,pythium_catenulatum,5,5,1,NA,1.1,1
2019-09-19,4,pythium_catenulatum,6,5,1,NA,1.4,1.4
2019-09-19,4,pythium_catenulatum,7,5,1,NA,1.5,1.5
2019-09-19,4,pythium_catenulatum,8,5,1,NA,1.5,1.5
2019-09-19,4,pythium_recalcitrans,control,5,1,NA,1.4,1.4
2019-09-19,4,pythium_recalcitrans,4,5,1,NA,0.6,0.6
2019-09-19,4,pythium_recalcitrans,5,5,1,contaminated,1.1,1.1
2019-09-19,4,pythium_recalcitrans,6,5,1,NA,1.7,1.7
2019-09-19,4,pythium_recalcitrans,7,5,1,contaminated,0.9,0.9
2019-09-19,4,pythium_recalcitrans,8,5,1,contaminated,1.1,1.2
2019-09-19,4,pythium_irregulare,control,5,2,NA,6.6,6.5
2019-09-19,4,pythium_irregulare,4,5,2,NA,3.8,3.6
2019-09-19,4,pythium_irregulare,5,5,2,NA,6,6
2019-09-19,4,pythium_irregulare,6,5,2,NA,6.4,6.5
2019-09-19,4,pythium_irregulare,7,5,2,NA,6.7,6.5
2019-09-19,4,pythium_irregulare,8,5,2,NA,6.1,6.1
2019-09-19,4,pythium_catenulatum,control,5,2,NA,3,2.9
2019-09-19,4,pythium_catenulatum,4,5,2,NA,0.7,0.7
2019-09-19,4,pythium_catenulatum,5,5,2,NA,2.5,2.6
2019-09-19,4,pythium_catenulatum,6,5,2,NA,3.4,3.3
2019-09-19,4,pythium_catenulatum,7,5,2,NA,3.5,3.5
2019-09-19,4,pythium_catenulatum,8,5,2,NA,3.4,3.3
2019-09-19,4,pythium_recalcitrans,control,5,2,NA,3.5,3.5
2019-09-19,4,pythium_recalcitrans,4,5,2,NA,1.2,1.2
2019-09-19,4,pythium_recalcitrans,5,5,2,contaminated,2.9,2.9
2019-09-19,4,pythium_recalcitrans,6,5,2,NA,4,3.7
2019-09-19,4,pythium_recalcitrans,7,5,2,contaminated,2.3,2.2
2019-09-19,4,pythium_recalcitrans,8,5,2,contaminated,2.4,2.5
2019-09-19,4,pythium_irregulare,control,5,3,NA,7.9,8
2019-09-19,4,pythium_irregulare,4,5,3,NA,6.3,6.4
2019-09-19,4,pythium_irregulare,6,5,3,NA,7.9,8.1
2019-09-19,4,pythium_catenulatum,control,5,3,NA,4.3,4.4
2019-09-19,4,pythium_catenulatum,4,5,3,NA,1.2,1.1
2019-09-19,4,pythium_catenulatum,5,5,3,NA,4.1,4.3
2019-09-19,4,pythium_catenulatum,6,5,3,NA,5.4,5.5
2019-09-19,4,pythium_catenulatum,7,5,3,NA,5.8,5.7
2019-09-19,4,pythium_catenulatum,8,5,3,NA,5.3,5.3
2019-09-19,4,pythium_recalcitrans,control,5,3,NA,5.3,5.6
2019-09-19,4,pythium_recalcitrans,4,5,3,NA,2.2,2.2
2019-09-19,4,pythium_recalcitrans,5,5,3,contaminated,5,5.1
2019-09-19,4,pythium_recalcitrans,6,5,3,NA,6.2,5.8
2019-09-19,4,pythium_recalcitrans,7,5,3,contaminated,3.5,3.5
2019-09-19,4,pythium_recalcitrans,8,5,3,contaminated,3.8,3.8
2019-09-19,4,pythium_catenulatum,control,5,4,NA,5.3,5.2
2019-09-19,4,pythium_catenulatum,4,5,4,NA,1.5,1.6
2019-09-19,4,pythium_catenulatum,5,5,4,NA,5.9,5.7
2019-09-19,4,pythium_catenulatum,6,5,4,NA,7.4,7.3
2019-09-19,4,pythium_catenulatum,7,5,4,NA,7.6,7.8
2019-09-19,4,pythium_catenulatum,8,5,4,NA,7.2,7.2
2019-09-19,4,pythium_recalcitrans,control,5,4,NA,7.5,7
2019-09-19,4,pythium_recalcitrans,4,5,4,NA,3.1,3.1
2019-09-19,4,pythium_recalcitrans,5,5,4,contaminated,7,7.4
2019-09-19,4,pythium_recalcitrans,6,5,4,NA,8,8.2
2019-09-19,4,pythium_recalcitrans,7,5,4,contaminated,4.5,4.7
2019-09-19,4,pythium_recalcitrans,8,5,4,contaminated,4.7,4.9
2019-09-19,4,pythium_catenulatum,control,5,5,NA,6.6,6.7
2019-09-19,4,pythium_catenulatum,4,5,5,NA,2.1,2
2019-09-19,4,pythium_catenulatum,5,5,5,NA,7.8,8
2019-09-19,4,pythium_recalcitrans,4,5,5,NA,4.3,4.2
2019-09-19,4,pythium_recalcitrans,7,5,5,contaminated,4.7,5
2019-09-19,4,pythium_recalcitrans,8,5,5,contaminated,4.5,4.5
2019-09-19,4,pythium_catenulatum,control,5,6,NA,8,8.3
2019-09-19,4,pythium_catenulatum,4,5,6,NA,2.4,2.5
2019-09-19,4,pythium_recalcitrans,4,5,6,NA,5.3,5.1
2019-09-19,4,pythium_catenulatum,4,5,7,NA,2.7,2.9
2019-09-19,4,pythium_recalcitrans,4,5,7,NA,6.2,6.4
2019-09-19,5,fusarium_oxysporum,control,1,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,1,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,1,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,6,1,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,7,1,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,8,1,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,2,1,NA,0.7,0.8
2019-09-19,5,fusarium_oxysporum,4,2,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,2,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,6,2,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,7,2,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,8,2,1,NA,0.7,0.8
2019-09-19,5,fusarium_oxysporum,control,3,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,3,1,NA,0.6,0.5
2019-09-19,5,fusarium_oxysporum,5,3,1,NA,0.5,0.6
2019-09-19,5,fusarium_oxysporum,6,3,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,7,3,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,8,3,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,4,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,4,1,NA,0.6,0.5
2019-09-19,5,fusarium_oxysporum,5,4,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,6,4,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,7,4,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,8,4,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,5,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,5,1,NA,0.6,0.5
2019-09-19,5,fusarium_oxysporum,5,5,1,NA,0.6,0.7
2019-09-19,5,fusarium_oxysporum,6,5,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,7,5,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,8,5,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,6,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,6,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,6,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,6,6,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,7,6,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,8,6,1,contaminated,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,7,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,4,7,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,7,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,6,7,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,7,7,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,8,7,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,control,8,1,NA,0.7,0.8
2019-09-19,5,fusarium_oxysporum,4,8,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,8,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,6,8,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,7,8,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,8,8,1,NA,0.8,0.7
2019-09-19,5,fusarium_oxysporum,control,9,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,4,9,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,9,1,NA,0.8,0.7
2019-09-19,5,fusarium_oxysporum,6,9,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,7,9,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,8,9,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,control,10,1,NA,0.7,0.6
2019-09-19,5,fusarium_oxysporum,4,10,1,NA,0.6,0.6
2019-09-19,5,fusarium_oxysporum,5,10,1,NA,0.7,0.7
2019-09-19,5,fusarium_oxysporum,6,10,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,7,10,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,8,10,1,NA,0.8,0.8
2019-09-19,5,fusarium_oxysporum,control,1,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,4,1,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,1,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,6,1,2,NA,1.5,1.4
2019-09-19,5,fusarium_oxysporum,7,1,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,1,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,control,2,2,NA,1.6,1.5
2019-09-19,5,fusarium_oxysporum,4,2,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,2,2,NA,1.4,1.5
2019-09-19,5,fusarium_oxysporum,6,2,2,NA,1.4,1.5
2019-09-19,5,fusarium_oxysporum,7,2,2,NA,1.4,1.4
2019-09-19,5,fusarium_oxysporum,8,2,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,control,3,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,4,3,2,NA,1.1,1.1
2019-09-19,5,fusarium_oxysporum,5,3,2,NA,1.5,1.4
2019-09-19,5,fusarium_oxysporum,6,3,2,NA,1.4,1.4
2019-09-19,5,fusarium_oxysporum,7,3,2,NA,1.4,1.4
2019-09-19,5,fusarium_oxysporum,8,3,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,control,4,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,4,4,2,NA,1.2,1.3
2019-09-19,5,fusarium_oxysporum,5,4,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,6,4,2,NA,1.5,1.4
2019-09-19,5,fusarium_oxysporum,7,4,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,4,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,control,5,2,NA,1.5,1.6
2019-09-19,5,fusarium_oxysporum,4,5,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,5,2,NA,1.3,1.3
2019-09-19,5,fusarium_oxysporum,6,5,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,7,5,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,5,2,NA,1.6,1.5
2019-09-19,5,fusarium_oxysporum,control,6,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,4,6,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,6,2,NA,1.5,1.4
2019-09-19,5,fusarium_oxysporum,6,6,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,7,6,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,6,2,contaminated,1.5,1.5
2019-09-19,5,fusarium_oxysporum,control,7,2,NA,1.6,1.7
2019-09-19,5,fusarium_oxysporum,4,7,2,NA,1.2,1.3
2019-09-19,5,fusarium_oxysporum,5,7,2,NA,1.6,1.5
2019-09-19,5,fusarium_oxysporum,6,7,2,NA,1.7,1.7
2019-09-19,5,fusarium_oxysporum,7,7,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,7,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,control,8,2,NA,1.5,1.7
2019-09-19,5,fusarium_oxysporum,4,8,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,8,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,6,8,2,NA,1.5,1.7
2019-09-19,5,fusarium_oxysporum,7,8,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,8,2,NA,1.7,1.5
2019-09-19,5,fusarium_oxysporum,control,9,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,4,9,2,NA,1.3,1.2
2019-09-19,5,fusarium_oxysporum,5,9,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,6,9,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,7,9,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,8,9,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,control,10,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,4,10,2,NA,1.2,1.2
2019-09-19,5,fusarium_oxysporum,5,10,2,NA,1.5,1.5
2019-09-19,5,fusarium_oxysporum,6,10,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,7,10,2,NA,1.6,1.6
2019-09-19,5,fusarium_oxysporum,8,10,2,NA,1.7,1.7
2019-09-19,5,fusarium_oxysporum,control,1,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,4,1,3,NA,2,1.9
2019-09-19,5,fusarium_oxysporum,5,1,3,NA,2.4,2.4
2019-09-19,5,fusarium_oxysporum,6,1,3,NA,2.5,2.4
2019-09-19,5,fusarium_oxysporum,7,1,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,8,1,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,control,2,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,4,2,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,2,3,NA,2.5,2.4
2019-09-19,5,fusarium_oxysporum,6,2,3,NA,2.6,2.4
2019-09-19,5,fusarium_oxysporum,7,2,3,NA,2.5,2.4
2019-09-19,5,fusarium_oxysporum,8,2,3,NA,2.7,2.6
2019-09-19,5,fusarium_oxysporum,control,3,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,4,3,3,NA,2,1.9
2019-09-19,5,fusarium_oxysporum,5,3,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,6,3,3,NA,2.4,2.5
2019-09-19,5,fusarium_oxysporum,7,3,3,NA,2.4,2.5
2019-09-19,5,fusarium_oxysporum,8,3,3,NA,2.5,2.6
2019-09-19,5,fusarium_oxysporum,control,4,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,4,4,3,NA,2,1.9
2019-09-19,5,fusarium_oxysporum,5,4,3,NA,2.5,2.4
2019-09-19,5,fusarium_oxysporum,6,4,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,7,4,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,8,4,3,NA,2.5,2.6
2019-09-19,5,fusarium_oxysporum,control,5,3,NA,2.6,2.6
2019-09-19,5,fusarium_oxysporum,4,5,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,5,3,NA,2.4,2.3
2019-09-19,5,fusarium_oxysporum,6,5,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,7,5,3,NA,2.6,2.5
2019-09-19,5,fusarium_oxysporum,8,5,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,control,6,3,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,4,6,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,6,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,6,6,3,NA,2.6,2.5
2019-09-19,5,fusarium_oxysporum,7,6,3,NA,2.6,2.5
2019-09-19,5,fusarium_oxysporum,8,6,3,contaminated,2.6,2.6
2019-09-19,5,fusarium_oxysporum,control,7,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,4,7,3,NA,2,2.1
2019-09-19,5,fusarium_oxysporum,5,7,3,NA,2.6,2.6
2019-09-19,5,fusarium_oxysporum,6,7,3,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,7,7,3,NA,2.6,2.5
2019-09-19,5,fusarium_oxysporum,8,7,3,NA,2.6,2.6
2019-09-19,5,fusarium_oxysporum,control,8,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,4,8,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,8,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,6,8,3,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,7,8,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,8,8,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,control,9,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,4,9,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,9,3,NA,2.5,2.6
2019-09-19,5,fusarium_oxysporum,6,9,3,NA,2.6,2.7
2019-09-19,5,fusarium_oxysporum,7,9,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,8,9,3,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,control,10,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,4,10,3,NA,2,2
2019-09-19,5,fusarium_oxysporum,5,10,3,NA,2.5,2.5
2019-09-19,5,fusarium_oxysporum,6,10,3,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,7,10,3,NA,2.6,2.6
2019-09-19,5,fusarium_oxysporum,8,10,3,NA,2.7,2.8
2019-09-19,5,fusarium_oxysporum,control,1,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,1,4,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,5,1,4,NA,3.3,3.2
2019-09-19,5,fusarium_oxysporum,6,1,4,NA,3.5,3.4
2019-09-19,5,fusarium_oxysporum,7,1,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,8,1,4,NA,3.5,3.4
2019-09-19,5,fusarium_oxysporum,control,2,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,2,4,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,5,2,4,NA,3.3,3.5
2019-09-19,5,fusarium_oxysporum,6,2,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,7,2,4,NA,3.4,3.4
2019-09-19,5,fusarium_oxysporum,8,2,4,NA,3.6,3.7
2019-09-19,5,fusarium_oxysporum,control,3,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,3,4,NA,2.6,2.6
2019-09-19,5,fusarium_oxysporum,5,3,4,NA,3.3,3.3
