start_date,trial,species,ph,replicate,day,comment,x,y
2019-09-19,5,fusarium_oxysporum,6,3,4,NA,3.4,3.4
2019-09-19,5,fusarium_oxysporum,7,3,4,NA,3.4,3.5
2019-09-19,5,fusarium_oxysporum,8,3,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,control,4,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,4,4,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,5,4,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,6,4,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,7,4,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,8,4,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,control,5,4,NA,3.5,3.6
2019-09-19,5,fusarium_oxysporum,4,5,4,NA,2.7,2.7
2019-09-19,5,fusarium_oxysporum,5,5,4,NA,3.3,3.4
2019-09-19,5,fusarium_oxysporum,6,5,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,7,5,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,8,5,4,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,control,6,4,NA,3.6,3.7
2019-09-19,5,fusarium_oxysporum,4,6,4,NA,2.8,2.8
2019-09-19,5,fusarium_oxysporum,5,6,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,6,6,4,NA,3.5,3.6
2019-09-19,5,fusarium_oxysporum,7,6,4,NA,3.5,3.6
2019-09-19,5,fusarium_oxysporum,8,6,4,contaminated,2.9,2.8
2019-09-19,5,fusarium_oxysporum,control,7,4,NA,3.7,3.6
2019-09-19,5,fusarium_oxysporum,4,7,4,NA,2.8,2.8
2019-09-19,5,fusarium_oxysporum,5,7,4,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,6,7,4,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,7,7,4,NA,3.5,3.6
2019-09-19,5,fusarium_oxysporum,8,7,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,control,8,4,NA,3.7,3.5
2019-09-19,5,fusarium_oxysporum,4,8,4,NA,2.8,2.8
2019-09-19,5,fusarium_oxysporum,5,8,4,NA,3.5,3.4
2019-09-19,5,fusarium_oxysporum,6,8,4,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,7,8,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,8,8,4,NA,3.6,3.7
2019-09-19,5,fusarium_oxysporum,control,9,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,9,4,NA,2.8,2.7
2019-09-19,5,fusarium_oxysporum,5,9,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,6,9,4,NA,3.5,3.7
2019-09-19,5,fusarium_oxysporum,7,9,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,8,9,4,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,control,10,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,4,10,4,NA,2.7,2.8
2019-09-19,5,fusarium_oxysporum,5,10,4,NA,3.5,3.5
2019-09-19,5,fusarium_oxysporum,6,10,4,NA,3.7,3.8
2019-09-19,5,fusarium_oxysporum,7,10,4,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,8,10,4,NA,3.7,3.8
2019-09-19,5,fusarium_oxysporum,control,1,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,4,1,5,NA,3.5,3.6
2019-09-19,5,fusarium_oxysporum,5,1,5,NA,4.4,4.5
2019-09-19,5,fusarium_oxysporum,6,1,5,NA,4.6,4.5
2019-09-19,5,fusarium_oxysporum,7,1,5,NA,4.6,4.7
2019-09-19,5,fusarium_oxysporum,8,1,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,control,2,5,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,4,2,5,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,5,2,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,6,2,5,NA,4.6,4.5
2019-09-19,5,fusarium_oxysporum,7,2,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,8,2,5,NA,4.8,4.7
2019-09-19,5,fusarium_oxysporum,control,3,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,4,3,5,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,5,3,5,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,6,3,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,7,3,5,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,8,3,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,control,4,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,4,4,5,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,5,4,5,NA,4.6,4.5
2019-09-19,5,fusarium_oxysporum,6,4,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,7,4,5,NA,4.6,4.6
2019-09-19,5,fusarium_oxysporum,8,4,5,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,control,5,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,4,5,5,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,5,5,5,NA,4.4,4.4
2019-09-19,5,fusarium_oxysporum,6,5,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,7,5,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,8,5,5,NA,4.8,4.8
2019-09-19,5,fusarium_oxysporum,control,6,5,NA,4.8,4.8
2019-09-19,5,fusarium_oxysporum,4,6,5,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,5,6,5,NA,4.6,4.6
2019-09-19,5,fusarium_oxysporum,6,6,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,7,6,5,NA,4.8,4.7
2019-09-19,5,fusarium_oxysporum,control,7,5,NA,4.8,4.7
2019-09-19,5,fusarium_oxysporum,4,7,5,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,5,7,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,6,7,5,NA,4.8,5
2019-09-19,5,fusarium_oxysporum,7,7,5,NA,4.7,4.8
2019-09-19,5,fusarium_oxysporum,8,7,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,control,8,5,NA,4.9,4.8
2019-09-19,5,fusarium_oxysporum,4,8,5,NA,3.7,3.7
2019-09-19,5,fusarium_oxysporum,5,8,5,NA,4.5,4.7
2019-09-19,5,fusarium_oxysporum,6,8,5,NA,4.8,5
2019-09-19,5,fusarium_oxysporum,7,8,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,8,8,5,NA,4.8,4.9
2019-09-19,5,fusarium_oxysporum,control,9,5,NA,4.7,4.6
2019-09-19,5,fusarium_oxysporum,4,9,5,NA,3.6,3.6
2019-09-19,5,fusarium_oxysporum,5,9,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,6,9,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,7,9,5,NA,4.7,4.7
2019-09-19,5,fusarium_oxysporum,8,9,5,NA,4.8,4.9
2019-09-19,5,fusarium_oxysporum,control,10,5,NA,4.6,4.6
2019-09-19,5,fusarium_oxysporum,4,10,5,NA,3.6,3.5
2019-09-19,5,fusarium_oxysporum,5,10,5,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,6,10,5,NA,4.9,4.9
2019-09-19,5,fusarium_oxysporum,7,10,5,NA,4.5,4.6
2019-09-19,5,fusarium_oxysporum,8,10,5,NA,4.9,5
2019-09-19,5,fusarium_oxysporum,control,1,6,NA,5.6,5.6
2019-09-19,5,fusarium_oxysporum,4,1,6,NA,4.4,4.3
2019-09-19,5,fusarium_oxysporum,5,1,6,NA,5.4,5.3
2019-09-19,5,fusarium_oxysporum,6,1,6,NA,5.6,5.5
2019-09-19,5,fusarium_oxysporum,7,1,6,NA,5.6,5.6
2019-09-19,5,fusarium_oxysporum,8,1,6,NA,5.5,5.6
2019-09-19,5,fusarium_oxysporum,control,2,6,NA,5.5,5.6
2019-09-19,5,fusarium_oxysporum,4,2,6,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,5,2,6,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,6,2,6,NA,5.6,5.7
2019-09-19,5,fusarium_oxysporum,7,2,6,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,8,2,6,NA,5.8,5.7
2019-09-19,5,fusarium_oxysporum,control,3,6,NA,5.7,5.8
2019-09-19,5,fusarium_oxysporum,4,3,6,NA,4.4,4.3
2019-09-19,5,fusarium_oxysporum,5,3,6,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,6,3,6,NA,5.6,5.5
2019-09-19,5,fusarium_oxysporum,7,3,6,NA,5.6,5.6
2019-09-19,5,fusarium_oxysporum,8,3,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,control,4,6,NA,5.7,5.6
2019-09-19,5,fusarium_oxysporum,4,4,6,NA,4.5,4.4
2019-09-19,5,fusarium_oxysporum,5,4,6,NA,5.6,5.6
2019-09-19,5,fusarium_oxysporum,6,4,6,NA,5.6,5.7
2019-09-19,5,fusarium_oxysporum,7,4,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,8,4,6,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,control,5,6,NA,5.8,5.8
2019-09-19,5,fusarium_oxysporum,4,5,6,NA,4.4,4.4
2019-09-19,5,fusarium_oxysporum,5,5,6,NA,5.2,5.3
2019-09-19,5,fusarium_oxysporum,6,5,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,7,5,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,8,5,6,NA,5.8,5.8
2019-09-19,5,fusarium_oxysporum,control,6,6,NA,5.8,5.8
2019-09-19,5,fusarium_oxysporum,4,6,6,NA,4.6,4.6
2019-09-19,5,fusarium_oxysporum,5,6,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,6,6,6,NA,5.8,5.7
2019-09-19,5,fusarium_oxysporum,7,6,6,NA,5.8,5.7
2019-09-19,5,fusarium_oxysporum,control,7,6,NA,5.9,5.8
2019-09-19,5,fusarium_oxysporum,4,7,6,NA,4.6,4.6
2019-09-19,5,fusarium_oxysporum,5,7,6,NA,5.8,5.8
2019-09-19,5,fusarium_oxysporum,6,7,6,NA,5.9,5.9
2019-09-19,5,fusarium_oxysporum,7,7,6,NA,5.8,5.8
2019-09-19,5,fusarium_oxysporum,8,7,6,NA,5.6,5.8
2019-09-19,5,fusarium_oxysporum,control,8,6,NA,5.8,5.9
2019-09-19,5,fusarium_oxysporum,4,8,6,NA,4.5,4.5
2019-09-19,5,fusarium_oxysporum,5,8,6,NA,5.7,5.6
2019-09-19,5,fusarium_oxysporum,6,8,6,NA,6,5.8
2019-09-19,5,fusarium_oxysporum,7,8,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,8,8,6,NA,5.8,5.7
2019-09-19,5,fusarium_oxysporum,control,9,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,4,9,6,NA,4.4,4.4
2019-09-19,5,fusarium_oxysporum,5,9,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,6,9,6,NA,5.8,5.7
2019-09-19,5,fusarium_oxysporum,7,9,6,NA,5.7,5.7
2019-09-19,5,fusarium_oxysporum,8,9,6,NA,5.9,5.9
2019-09-19,5,fusarium_oxysporum,control,10,6,NA,5.6,5.6
2019-09-19,5,fusarium_oxysporum,4,10,6,NA,4.4,4.4
2019-09-19,5,fusarium_oxysporum,5,10,6,NA,5.5,5.7
2019-09-19,5,fusarium_oxysporum,6,10,6,NA,5.9,6
2019-09-19,5,fusarium_oxysporum,7,10,6,NA,5.3,5.4
2019-09-19,5,fusarium_oxysporum,8,10,6,NA,6,6
2019-09-19,5,fusarium_oxysporum,control,1,7,NA,6.7,6.6
2019-09-19,5,fusarium_oxysporum,4,1,7,NA,5.3,5.2
2019-09-19,5,fusarium_oxysporum,5,1,7,NA,6.5,6.5
2019-09-19,5,fusarium_oxysporum,6,1,7,NA,6.7,6.8
2019-09-19,5,fusarium_oxysporum,7,1,7,NA,6.7,6.7
2019-09-19,5,fusarium_oxysporum,8,1,7,NA,6.5,6.7
2019-09-19,5,fusarium_oxysporum,control,2,7,NA,6.5,6.7
2019-09-19,5,fusarium_oxysporum,4,2,7,NA,5.3,5.3
2019-09-19,5,fusarium_oxysporum,5,2,7,NA,6.6,6.6
2019-09-19,5,fusarium_oxysporum,6,2,7,NA,6.7,6.8
2019-09-19,5,fusarium_oxysporum,7,2,7,NA,6.7,6.7
2019-09-19,5,fusarium_oxysporum,8,2,7,NA,6.8,7
2019-09-19,5,fusarium_oxysporum,control,3,7,NA,6.7,6.9
2019-09-19,5,fusarium_oxysporum,4,3,7,NA,5.3,5.2
2019-09-19,5,fusarium_oxysporum,5,3,7,NA,6.5,6.5
2019-09-19,5,fusarium_oxysporum,6,3,7,NA,6.7,6.7
2019-09-19,5,fusarium_oxysporum,7,3,7,NA,6.6,6.6
2019-09-19,5,fusarium_oxysporum,8,3,7,NA,6.8,6.8
2019-09-19,5,fusarium_oxysporum,control,4,7,NA,6.7,6.7
2019-09-19,5,fusarium_oxysporum,4,4,7,NA,5.4,5.3
2019-09-19,5,fusarium_oxysporum,5,4,7,NA,6.6,6.7
2019-09-19,5,fusarium_oxysporum,6,4,7,NA,6.7,6.7
2019-09-19,5,fusarium_oxysporum,7,4,7,NA,6.7,6.8
2019-09-19,5,fusarium_oxysporum,8,4,7,NA,6.5,6.5
2019-09-19,5,fusarium_oxysporum,control,5,7,NA,6.9,7
2019-09-19,5,fusarium_oxysporum,4,5,7,NA,5.3,5.3
2019-09-19,5,fusarium_oxysporum,5,5,7,NA,6.3,6.1
2019-09-19,5,fusarium_oxysporum,6,5,7,NA,6.8,6.8
2019-09-19,5,fusarium_oxysporum,7,5,7,NA,6.8,6.8
2019-09-19,5,fusarium_oxysporum,8,5,7,NA,7,6.9
2019-09-19,5,fusarium_oxysporum,control,6,7,NA,7,7
2019-09-19,5,fusarium_oxysporum,4,6,7,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,5,6,7,NA,6.7,6.8
2019-09-19,5,fusarium_oxysporum,6,6,7,NA,7,7
2019-09-19,5,fusarium_oxysporum,7,6,7,NA,7,7
2019-09-19,5,fusarium_oxysporum,control,7,7,NA,7.1,7
2019-09-19,5,fusarium_oxysporum,4,7,7,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,5,7,7,NA,6.9,7
2019-09-19,5,fusarium_oxysporum,6,7,7,NA,7.1,7.1
2019-09-19,5,fusarium_oxysporum,7,7,7,NA,6.7,7.1
2019-09-19,5,fusarium_oxysporum,8,7,7,NA,7,6.9
2019-09-19,5,fusarium_oxysporum,control,8,7,NA,7,7
2019-09-19,5,fusarium_oxysporum,4,8,7,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,5,8,7,NA,6.7,6.9
2019-09-19,5,fusarium_oxysporum,6,8,7,NA,7.2,7
2019-09-19,5,fusarium_oxysporum,7,8,7,NA,7,6.9
2019-09-19,5,fusarium_oxysporum,8,8,7,NA,7.1,7
2019-09-19,5,fusarium_oxysporum,control,9,7,NA,6.9,6.8
2019-09-19,5,fusarium_oxysporum,4,9,7,NA,5.4,5.4
2019-09-19,5,fusarium_oxysporum,5,9,7,NA,6.9,6.9
2019-09-19,5,fusarium_oxysporum,6,9,7,NA,7.1,6.9
2019-09-19,5,fusarium_oxysporum,7,9,7,NA,6.9,7
2019-09-19,5,fusarium_oxysporum,8,9,7,NA,7.1,7.1
2019-09-19,5,fusarium_oxysporum,control,10,7,NA,6.7,6.8
2019-09-19,5,fusarium_oxysporum,4,10,7,NA,5.5,5.5
2019-09-19,5,fusarium_oxysporum,5,10,7,NA,6.8,6.7
2019-09-19,5,fusarium_oxysporum,6,10,7,NA,7.1,7.2
2019-09-19,5,fusarium_oxysporum,7,10,7,NA,6.5,6.3
2019-09-19,5,fusarium_oxysporum,8,10,7,NA,7.2,7.2
2019-09-25,5,pythium_recalcitrans,5,1,1,NA,1.5,1.4
2019-09-25,5,pythium_recalcitrans,5,2,1,NA,1.6,1.7
2019-09-25,5,pythium_recalcitrans,5,3,1,contaminated,1.3,1.4
2019-09-25,5,pythium_recalcitrans,5,4,1,NA,1.4,1.5
2019-09-25,5,pythium_recalcitrans,5,5,1,NA,1.5,1.5
2019-09-25,5,pythium_recalcitrans,5,6,1,NA,1.4,1.5
2019-09-25,5,pythium_recalcitrans,5,7,1,NA,1.2,1.2
2019-09-25,5,pythium_recalcitrans,7,1,1,NA,1.4,1.5
2019-09-25,5,pythium_recalcitrans,7,2,1,NA,1.5,1.5
2019-09-25,5,pythium_recalcitrans,7,3,1,NA,1.5,1.5
2019-09-25,5,pythium_recalcitrans,7,4,1,contaminated,1.2,1.2
2019-09-25,5,pythium_recalcitrans,7,5,1,NA,1.6,1.6
2019-09-25,5,pythium_recalcitrans,7,6,1,NA,1.3,1.5
2019-09-25,5,pythium_recalcitrans,7,7,1,NA,1.5,1.5
2019-09-25,5,pythium_recalcitrans,5,1,2,NA,3.3,3.3
2019-09-25,5,pythium_recalcitrans,5,2,2,NA,3.5,3.5
2019-09-25,5,pythium_recalcitrans,5,3,2,contaminated,3,3.1
2019-09-25,5,pythium_recalcitrans,5,4,2,NA,3.2,3.5
2019-09-25,5,pythium_recalcitrans,5,5,2,NA,3.7,3.5
2019-09-25,5,pythium_recalcitrans,5,6,2,NA,3.5,3.3
2019-09-25,5,pythium_recalcitrans,5,7,2,NA,3.1,3.5
2019-09-25,5,pythium_recalcitrans,7,1,2,NA,2.9,2.7
2019-09-25,5,pythium_recalcitrans,7,2,2,NA,2.9,3
2019-09-25,5,pythium_recalcitrans,7,3,2,NA,2.9,2.8
2019-09-25,5,pythium_recalcitrans,7,4,2,contaminated,2.4,2.7
2019-09-25,5,pythium_recalcitrans,7,5,2,NA,3.1,3
2019-09-25,5,pythium_recalcitrans,7,6,2,NA,2.7,3.1
2019-09-25,5,pythium_recalcitrans,7,7,2,NA,3.1,2.9
2019-09-25,5,pythium_recalcitrans,5,1,3,NA,5.3,5.3
2019-09-25,5,pythium_recalcitrans,5,2,3,NA,6,6
2019-09-25,5,pythium_recalcitrans,5,3,3,contaminated,4.7,4.8
2019-09-25,5,pythium_recalcitrans,5,4,3,NA,5.7,5.5
2019-09-25,5,pythium_recalcitrans,5,5,3,NA,5.5,5.7
2019-09-25,5,pythium_recalcitrans,5,6,3,NA,5.1,5.1
2019-09-25,5,pythium_recalcitrans,5,7,3,NA,5.5,5
2019-09-25,5,pythium_recalcitrans,7,1,3,NA,4.4,4.1
2019-09-25,5,pythium_recalcitrans,7,2,3,NA,4.2,4.2
2019-09-25,5,pythium_recalcitrans,7,3,3,NA,4.1,4.1
2019-09-25,5,pythium_recalcitrans,7,4,3,contaminated,3.7,3.9
2019-09-25,5,pythium_recalcitrans,7,5,3,NA,4.5,5
2019-09-25,5,pythium_recalcitrans,7,6,3,NA,4.5,4.3
2019-09-25,5,pythium_recalcitrans,7,7,3,NA,4.3,4.4
2019-09-25,5,pythium_recalcitrans,5,1,4,NA,6.7,6.5
2019-09-25,5,pythium_recalcitrans,5,2,4,NA,8.2,8.3
2019-09-25,5,pythium_recalcitrans,5,3,4,contaminated,6.1,6.1
2019-09-25,5,pythium_recalcitrans,5,4,4,NA,8.1,8.2
2019-09-25,5,pythium_recalcitrans,5,5,4,NA,7.1,7.3
2019-09-25,5,pythium_recalcitrans,5,6,4,NA,6.6,6.3
2019-09-25,5,pythium_recalcitrans,5,7,4,NA,6.6,7.3
2019-09-25,5,pythium_recalcitrans,7,1,4,NA,5.2,5.8
2019-09-25,5,pythium_recalcitrans,7,2,4,NA,5.7,5.8
2019-09-25,5,pythium_recalcitrans,7,3,4,NA,5.6,5.7
2019-09-25,5,pythium_recalcitrans,7,4,4,contaminated,5.3,5.3
2019-09-25,5,pythium_recalcitrans,7,5,4,NA,5.7,5.6
2019-09-25,5,pythium_recalcitrans,7,6,4,NA,5.5,5.9
2019-09-25,5,pythium_recalcitrans,7,7,4,NA,5.6,5.4
2019-09-25,5,pythium_recalcitrans,5,1,5,NA,6.9,7.1
2019-09-25,5,pythium_recalcitrans,5,3,5,contaminated,6.1,6.5
2019-09-25,5,pythium_recalcitrans,5,5,5,NA,8,8.2
2019-09-25,5,pythium_recalcitrans,5,6,5,NA,6.6,7.1
2019-09-25,5,pythium_recalcitrans,5,7,5,NA,7,7.7
2019-09-25,5,pythium_recalcitrans,7,1,5,NA,6.6,6
2019-09-25,5,pythium_recalcitrans,7,2,5,NA,7,7.1
2019-09-25,5,pythium_recalcitrans,7,3,5,NA,7,7
2019-09-25,5,pythium_recalcitrans,7,4,5,contaminated,5.5,5.5
2019-09-25,5,pythium_recalcitrans,7,5,5,NA,6.3,6.5
2019-09-25,5,pythium_recalcitrans,7,6,5,NA,6.7,6.5
2019-09-25,5,pythium_recalcitrans,7,7,5,NA,6.1,5.9
2019-09-25,5,pythium_recalcitrans,5,1,6,NA,7.3,7.1
2019-09-25,5,pythium_recalcitrans,5,3,6,contaminated,6.2,6.5
2019-09-25,5,pythium_recalcitrans,5,5,6,NA,8.3,8.3
2019-09-25,5,pythium_recalcitrans,5,6,6,NA,7,7.4
2019-09-25,5,pythium_recalcitrans,5,7,6,NA,8,7.3
2019-09-25,5,pythium_recalcitrans,7,1,6,NA,6.5,7
2019-09-25,5,pythium_recalcitrans,7,2,6,NA,8.3,8.2
2019-09-25,5,pythium_recalcitrans,7,3,6,NA,8.3,8.3
2019-09-25,5,pythium_recalcitrans,7,4,6,contaminated,5.7,5.3
2019-09-25,5,pythium_recalcitrans,7,5,6,NA,7.3,7.1
2019-09-25,5,pythium_recalcitrans,7,6,6,NA,8,8
2019-09-25,5,pythium_recalcitrans,7,7,6,NA,6.6,6.7
2019-09-25,5,pythium_recalcitrans,5,3,7,contaminated,6.4,6.3
2019-09-25,5,pythium_recalcitrans,5,6,7,NA,7.3,7.7
2019-09-25,5,pythium_recalcitrans,5,7,7,NA,8.2,7.6
2019-09-25,5,pythium_recalcitrans,7,1,7,NA,7.3,6.8
2019-09-25,5,pythium_recalcitrans,7,4,7,contaminated,5.5,5.7
2019-09-25,5,pythium_recalcitrans,7,5,7,NA,7.6,7.7
2019-09-25,5,pythium_recalcitrans,7,7,7,NA,7,6.9
